,track_uri,track_name,artist_name,artist_pop,artist_genres,album,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,date,checked_date,rock viet,vinahouse,viet edm,mainland se asia metal,vietnamese bolero,indie viet,vietnamese trap,vietnamese hip hop,viet remix,viet lo-fi,viet instrumental,year,v_pop,v_rap
1941,spotify:track:4qJSUFwZFouto5VZUlln75,Thích Quá Rùi Nà,tlinh,62,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Thích Quá Rùi Nà,64,0.766,0.511,7,-7.47,1,0.0842,0.536,0.0,0.111,0.609,104.944,4qJSUFwZFouto5VZUlln75,178000,4,2023-07-14,2023-07-14,0,0,0,0,0,1,0,1,0,0,0,2023,1.0,1.0
1942,spotify:track:2WOpp4vm16unl0N3i3BNNv,Tình Đắng Như Ly Cà Phê,NÂN,41,"['indie viet', 'v-pop']",Tình Đắng Như Ly Cà Phê,62,0.754,0.0774,1,-20.617,1,0.0578,0.923,0.0,0.0802,0.701,116.071,2WOpp4vm16unl0N3i3BNNv,215172,4,2018-04-01,2018-04-01,0,0,0,0,0,1,0,0,0,0,0,2018,1.0,0.0
1943,spotify:track:6iXGivPFpsqKmrINhIbPvx,Buồn Thì Cứ Khóc Đi,Lynk Lee,44,"['v-pop', 'vietnamese hip hop', 'vietnamese singer-songwriter']",Buồn Thì Cứ Khóc Đi,62,0.704,0.542,2,-4.663,0,0.0307,0.476,0.000196,0.141,0.386,97.006,6iXGivPFpsqKmrINhIbPvx,222314,4,2019-12-13,2019-12-13,0,0,0,0,0,0,0,1,0,0,0,2019,1.0,0.0
1944,spotify:track:4Iz5EWPCAT8jYNk4IpLoll,Dù Cho Mai Về Sau,buitruonglinh,50,"['indie viet', 'v-pop']",Dù Cho Mai Về Sau,61,0.632,0.579,11,-8.352,1,0.0602,0.187,1.93e-06,0.101,0.503,155.984,4Iz5EWPCAT8jYNk4IpLoll,233976,4,2020-11-17,2020-11-17,0,0,0,0,0,1,0,0,0,0,0,2020,1.0,0.0
1945,spotify:track:25edeHHueINMguqu9emCyV,Lối Nhỏ,Đen,57,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese trap']",Lối Nhỏ,61,0.765,0.476,4,-7.714,0,0.0304,0.84,0.00013,0.079,0.427,91.989,25edeHHueINMguqu9emCyV,252953,4,2019-10-21,2019-10-21,0,0,0,0,0,1,1,1,0,0,0,2019,1.0,0.0
1946,spotify:track:7oBUoEbCDF748UkHnLusUB,Chuyện Rằng,Thịnh Suy,52,"['v-pop', 'vietnamese singer-songwriter']",Chuyện Rằng,61,0.811,0.276,7,-14.892,1,0.042,0.785,2.83e-06,0.128,0.704,95.021,7oBUoEbCDF748UkHnLusUB,272152,4,2020-08-08,2020-08-08,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1947,spotify:track:014DA3BdnmD3kI5pBogH7c,Cứ Chill Thôi,Chillies,52,"['indie viet', 'v-pop']",Cứ Chill Thôi,60,0.781,0.608,8,-8.452,1,0.0408,0.217,3.63e-05,0.158,0.609,101.017,014DA3BdnmD3kI5pBogH7c,270000,4,2020-07-11,2020-07-11,0,0,0,0,0,1,0,0,0,0,0,2020,1.0,0.0
1948,spotify:track:5Bti0azlFhMattVY76qFr9,Lạ Lùng,Vũ.,54,"['indie viet', 'rock viet', 'v-pop', 'vietnamese singer-songwriter']",Lạ Lùng,60,0.617,0.212,0,-9.856,1,0.0334,0.958,0.00157,0.131,0.219,126.579,5Bti0azlFhMattVY76qFr9,261616,4,2016-12-24,2016-12-24,1,0,0,0,0,1,0,0,0,0,0,2016,1.0,0.0
1949,spotify:track:3b34161QoxLwsqhWSPy9i5,Thanh Xuân,Da LAB,56,"['indie viet', 'v-pop', 'vietnamese hip hop']",Thanh Xuân,60,0.676,0.4,7,-10.771,0,0.0405,0.855,2.71e-06,0.124,0.347,90.028,3b34161QoxLwsqhWSPy9i5,220510,4,2018-08-24,2018-08-24,0,0,0,0,0,1,0,1,0,0,0,2018,1.0,0.0
1950,spotify:track:0SmQ0UWeiHKQtxUej4Rem6,Tháng Năm,SOOBIN,49,['v-pop'],The Playah,59,0.67,0.618,9,-5.467,0,0.0377,0.128,0.0,0.0534,0.251,147.015,0SmQ0UWeiHKQtxUej4Rem6,225358,4,2020-12-15,2020-12-15,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1951,spotify:track:4h3K653rm69JYWpO4du2BJ,Chờ Đợi Có Đáng Sợ,Andiez,49,"['v-pop', 'vietnamese singer-songwriter']",Chờ Đợi Có Đáng Sợ,59,0.492,0.355,1,-9.158,1,0.0304,0.854,1.84e-06,0.125,0.34,125.478,4h3K653rm69JYWpO4du2BJ,282667,4,2020-07-20,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1952,spotify:track:1fh5Sf3fFESFOS8D82RQiI,từ thích thích thành thương thương,AMEE,55,"['v-pop', 'vietnamese idol pop']",dreAMEE (acoustic),59,0.637,0.31,8,-11.232,1,0.0362,0.755,3.22e-06,0.0925,0.374,104.07,1fh5Sf3fFESFOS8D82RQiI,204231,4,2020-12-15,2020-12-15,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1953,spotify:track:2nR51wakN5K3AJENqGaNg9,Bài Này Chill Phết,Đen,57,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese trap']",Bài Này Chill Phết,59,0.789,0.488,9,-5.662,0,0.297,0.32,0.0,0.0847,0.29,159.986,2nR51wakN5K3AJENqGaNg9,276001,4,2019-01-01,2019-01-01,0,0,0,0,0,1,1,1,0,0,0,2019,1.0,0.0
1954,spotify:track:2zRzmGerfTxc2epZHgaTdh,Cho Tôi Lang Thang,Ngọt,52,"['indie viet', 'rock viet', 'v-pop']",Cho Tôi Lang Thang,58,0.756,0.625,8,-8.639,1,0.0727,0.172,0.0,0.164,0.595,90.083,2zRzmGerfTxc2epZHgaTdh,258785,4,2018-03-27,2018-03-27,1,0,0,0,0,1,0,0,0,0,0,2018,1.0,0.0
1955,spotify:track:4x8vUZgiQWB25eS2M0we6Q,Mượn Rượu Tỏ Tình,BigDaddy,48,"['v-pop', 'vietnamese hip hop']",Mượn Rượu Tỏ Tình,58,0.693,0.664,5,-7.67,1,0.164,0.719,0.000329,0.11,0.529,159.833,4x8vUZgiQWB25eS2M0we6Q,198375,4,2019-01-18,2019-01-18,0,0,0,0,0,0,0,1,0,0,0,2019,1.0,0.0
1956,spotify:track:27F22WcGDyl4Z2KylVJkXL,Đường Tôi Chở Em Về,buitruonglinh,50,"['indie viet', 'v-pop']",Đường Tôi Chở Em Về,57,0.659,0.216,7,-16.081,1,0.0303,0.455,4.64e-06,0.092,0.174,94.004,27F22WcGDyl4Z2KylVJkXL,266000,4,2020-07-03,2020-07-03,0,0,0,0,0,1,0,0,0,0,0,2020,1.0,0.0
1957,spotify:track:1w3eUC89GPspKpi62tPwjt,Nàng Thơ,Hoàng Dũng,53,"['v-pop', 'vietnamese singer-songwriter']",25,57,0.518,0.403,0,-8.311,1,0.0326,0.818,1.7e-06,0.146,0.194,122.967,1w3eUC89GPspKpi62tPwjt,254476,4,2020-12-16,2020-12-16,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1958,spotify:track:1mKDbug8bbfDmLe7I4CJpe,Gác Lại Âu Lo (feat. Miu Lê),Da LAB,56,"['indie viet', 'v-pop', 'vietnamese hip hop']",Gác Lại Âu Lo,58,0.745,0.527,6,-8.09,1,0.0786,0.571,0.0,0.11,0.385,95.034,1mKDbug8bbfDmLe7I4CJpe,282629,4,2020-07-25,2020-07-25,0,0,0,0,0,1,0,1,0,0,0,2020,1.0,0.0
1959,spotify:track:0Rx4GFPy8ISxPhRwkjl64b,"ex's hate me, Pt. 2",AMEE,55,"['v-pop', 'vietnamese idol pop']",dreAMEE,57,0.653,0.403,0,-8.279,1,0.0577,0.743,0.0,0.141,0.398,80.056,0Rx4GFPy8ISxPhRwkjl64b,216500,4,2020-06-28,2020-06-28,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1960,spotify:track:1GJ3suxtUVaguVQRemw6Zp,Suýt Nữa Thì...,Andiez,49,"['v-pop', 'vietnamese singer-songwriter']",Suýt Nữa Thì...,58,0.537,0.412,1,-8.248,1,0.0287,0.843,1.51e-06,0.12,0.424,131.967,1GJ3suxtUVaguVQRemw6Zp,281344,4,2018-08-13,2018-08-13,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
1961,spotify:track:5Um995yUx3GSJ6uNOMaaP4,Muốn Nói Với Em,T Team,35,['v-pop'],Muốn Nói Với Em,57,0.564,0.592,0,-9.458,1,0.0449,0.525,0.0199,0.102,0.427,147.941,5Um995yUx3GSJ6uNOMaaP4,233514,4,2020-06-06,2020-06-06,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1962,spotify:track:0AJi38NumMDXqo8pRw6zdh,LẦN CUỐI (đi bên em xót xa người ơi),Ngọt,52,"['indie viet', 'rock viet', 'v-pop']",3 (tuyển tập nhạc Ngọt mới trẻ sôi động 2019),57,0.272,0.283,0,-10.462,1,0.028,0.668,5.24e-06,0.0941,0.139,169.634,0AJi38NumMDXqo8pRw6zdh,222847,4,2019-06-10,2019-06-10,1,0,0,0,0,1,0,0,0,0,0,2019,1.0,0.0
1963,spotify:track:0d6dbFvKczX1Us3J7TsMMv,Lỡ Say Bye Là Bye,Changg,44,['v-pop'],Lỡ Say Bye Là Bye,57,0.708,0.42,11,-9.624,1,0.0715,0.825,4.01e-06,0.0925,0.47,144.948,0d6dbFvKczX1Us3J7TsMMv,214948,4,2021-01-22,2021-01-22,0,0,0,0,0,0,0,0,0,0,0,2021,1.0,0.0
1964,spotify:track:39TAKt2hL8sdhVTFCNfm2Y,Ai Đưa Em Về,TIA,36,['v-pop'],Ai Đưa Em Về,57,0.809,0.49,10,-7.08,0,0.0388,0.839,0.0,0.117,0.353,99.967,39TAKt2hL8sdhVTFCNfm2Y,233249,4,2019-07-22,2019-07-22,0,0,0,0,0,0,0,0,0,0,0,2019,1.0,0.0
1965,spotify:track:1Huy9G87D6pbIveFulsH0P,Âm Thầm Bên Em,Sơn Tùng M-TP,55,"['v-pop', 'vietnamese idol pop', 'vietnamese melodic rap']",m-tp M-TP,56,0.498,0.462,10,-9.153,1,0.0273,0.883,0.00338,0.128,0.107,140.083,1Huy9G87D6pbIveFulsH0P,293112,4,2017-04-01,2017-04-01,0,0,0,0,0,0,0,0,0,0,0,2017,1.0,1.0
1966,spotify:track:5IO873C4IP8pXdsXcJiBes,Chúng Ta Sau Này,T.R.I,47,"['indie viet', 'v-pop', 'viet lo-fi']",Chúng Ta Sau Này,56,0.625,0.2,2,-11.143,0,0.0433,0.901,0.000389,0.0854,0.384,74.871,5IO873C4IP8pXdsXcJiBes,211200,4,2021-01-29,2021-01-29,0,0,0,0,0,1,0,0,0,1,0,2021,1.0,0.0
1967,spotify:track:5ppEcbmLECxrMYgDxwIJaP,Anh Đếch Cần Gì Nhiều Ngoài Em,Đen,57,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese trap']",Anh Đếch Cần Gì Nhiều Ngoài Em,55,0.82,0.274,6,-9.718,0,0.0419,0.853,0.0,0.124,0.326,97.39,5ppEcbmLECxrMYgDxwIJaP,217116,3,2018-11-15,2018-11-15,0,0,0,0,0,1,1,1,0,0,0,2018,1.0,0.0
1968,spotify:track:1ecVks3GJX8U67DvhVDVBn,trời giấu trời mang đi,AMEE,55,"['v-pop', 'vietnamese idol pop']",dreAMEE,55,0.438,0.408,3,-9.857,1,0.0705,0.688,0.0,0.121,0.373,92.053,1ecVks3GJX8U67DvhVDVBn,253500,4,2020-06-28,2020-06-28,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1969,spotify:track:79bSb2Ilugozn6VygdplEZ,1 Phút,Andiez,49,"['v-pop', 'vietnamese singer-songwriter']",1 Phút,55,0.468,0.364,1,-6.003,1,0.0283,0.956,0.000741,0.113,0.415,68.031,79bSb2Ilugozn6VygdplEZ,375989,4,2017-08-07,2017-08-07,0,0,0,0,0,0,0,0,0,0,0,2017,1.0,0.0
1970,spotify:track:3yWacnoBnM0lrzLmXAk44d,"Em Không Sai, Chúng Ta Sai",ERIK,50,['v-pop'],"Em Không Sai, Chúng Ta Sai",55,0.49,0.485,1,-6.632,1,0.0359,0.684,0.0,0.12,0.329,170.063,3yWacnoBnM0lrzLmXAk44d,291529,4,2020-05-07,2020-05-07,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1971,spotify:track:3Sg9sJ1VxG91hvcRFrVuH7,Nham Mat Thay Mua He OST - Original,Nguyên Hà,40,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",Nham Mat Thay Mua He OST (Original),55,0.542,0.289,9,-8.436,0,0.0279,0.928,0.00251,0.0975,0.299,104.97,3Sg9sJ1VxG91hvcRFrVuH7,282907,3,2018-06-06,2018-06-06,0,0,0,0,0,1,0,0,0,0,0,2018,1.0,0.0
1972,spotify:track:5cn5oHiXJTLiuthgbgfkMh,Vết Mưa,Vũ Cát Tường,44,['v-pop'],Giải mã,55,0.617,0.364,10,-7.568,1,0.0253,0.572,5.35e-06,0.153,0.269,97.478,5cn5oHiXJTLiuthgbgfkMh,210068,3,2014-01-01,2014-01-01,0,0,0,0,0,0,0,0,0,0,0,2014,1.0,0.0
1973,spotify:track:4FT18tLTmf3QNBzG5r6OTj,Mười Năm (Lộn Xộn 3),Đen,57,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese trap']",Mười Năm (Lộn Xộn 3),55,0.724,0.674,1,-5.751,0,0.123,0.649,0.349,0.201,0.17,89.963,4FT18tLTmf3QNBzG5r6OTj,257560,4,2019-02-01,2019-02-01,0,0,0,0,0,1,1,1,0,0,0,2019,1.0,0.0
1974,spotify:track:6m1oexLqQpf9nbrkrHXOWc,từ chối nhẹ nhàng thôi,Bích Phương,44,['v-pop'],tâm trạng tan hơi chậm một chút,55,0.698,0.587,6,-4.318,0,0.0569,0.717,1.5e-06,0.192,0.569,88.006,6m1oexLqQpf9nbrkrHXOWc,246818,4,2020-05-17,2020-05-17,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1975,spotify:track:1gIaX9HEGZsWSd5HDJatSr,Em Mới Là Người Yêu Anh,MIN,53,['v-pop'],Em Mới Là Người Yêu Anh,55,0.681,0.842,7,-4.726,1,0.0362,0.00518,0.0,0.164,0.0736,98.033,1gIaX9HEGZsWSd5HDJatSr,228980,4,2018-05-26,2018-05-26,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
1976,spotify:track:0ZP4bO2ywAv44HiEzzHaq5,Ngày Mai Em Đi,Lê Hiếu,37,['v-pop'],Ngày Mai Em Đi,54,0.716,0.549,0,-5.086,0,0.0304,0.507,1.56e-06,0.164,0.556,100.01,0ZP4bO2ywAv44HiEzzHaq5,218400,4,2017-08-02,2017-08-02,0,0,0,0,0,0,0,0,0,0,0,2017,1.0,0.0
1977,spotify:track:37KEMM9tMw5Tb5GWlBmOVM,Dành Cho Em,Hoàng Tôn,48,['v-pop'],Hoàng Tôn: The Hits Collection,54,0.567,0.491,1,-6.413,1,0.0334,0.807,0.0,0.103,0.324,135.98,37KEMM9tMw5Tb5GWlBmOVM,238773,4,2015-01-01,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,2015,1.0,0.0
1978,spotify:track:0B1ZnYwYefkNhZeE8ZQpv5,Đông Kiếm Em,Vũ.,54,"['indie viet', 'rock viet', 'v-pop', 'vietnamese singer-songwriter']",Đông Kiếm Em,54,0.535,0.0646,2,-15.395,1,0.0381,0.954,0.000102,0.1,0.143,134.584,0B1ZnYwYefkNhZeE8ZQpv5,246043,4,2015-03-28,2015-03-28,1,0,0,0,0,1,0,0,0,0,0,2015,1.0,0.0
1979,spotify:track:3r0ITWT6gqPHhVjwRsMu5d,Em Dạo Này,Ngọt,52,"['indie viet', 'rock viet', 'v-pop']",Ng'bthg,54,0.401,0.353,9,-8.748,1,0.0355,0.755,0.0,0.194,0.342,158.11,3r0ITWT6gqPHhVjwRsMu5d,201828,3,2018-01-01,2018-01-01,1,0,0,0,0,1,0,0,0,0,0,2018,1.0,0.0
1980,spotify:track:1J3SmWwlYAG68LGKr86MVH,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,55,"['v-pop', 'vietnamese idol pop', 'vietnamese melodic rap']",Chúng Ta Của Hiện Tại,54,0.582,0.662,2,-5.261,1,0.0352,0.0682,0.0,0.205,0.528,155.976,1J3SmWwlYAG68LGKr86MVH,301538,4,2020-12-20,2020-12-20,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,1.0
1981,spotify:track:6UgaKUJSO0Xp47x6pL1LaA,Em Khong The,Tiên Tiên,43,"['v-pop', 'vietnamese singer-songwriter']",Em Khong The,54,0.688,0.563,10,-5.945,0,0.0334,0.439,2.57e-06,0.345,0.243,93.023,6UgaKUJSO0Xp47x6pL1LaA,250773,4,2018-10-27,2018-10-27,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
1982,spotify:track:7oX6qKTnKeVG6iT0qG1i29,Bông Hoa Đẹp Nhất,Quân A.P,42,['v-pop'],Bông Hoa Đẹp Nhất,54,0.554,0.554,0,-5.93,1,0.0318,0.637,0.0,0.117,0.256,118.012,7oX6qKTnKeVG6iT0qG1i29,315264,4,2020-09-12,2020-09-12,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1983,spotify:track:2Uf4IUlGNFrCitvHKGJ6rW,Chiều Hôm Ấy,JayKii,38,['v-pop'],Chiều Hôm Ấy,54,0.54,0.392,11,-4.754,1,0.0278,0.838,0.0,0.0986,0.328,154.03,2Uf4IUlGNFrCitvHKGJ6rW,308689,4,2017-01-01,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,2017,1.0,0.0
1984,spotify:track:0uBoksL6JwgTNfx9wzuJac,Tình Yêu Xanh Lá (Juju),Thịnh Suy,52,"['v-pop', 'vietnamese singer-songwriter']",gop,54,0.707,0.353,6,-13.412,1,0.0339,0.8,8.11e-06,0.0873,0.364,119.987,0uBoksL6JwgTNfx9wzuJac,179000,3,2020-11-16,2020-11-16,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1985,spotify:track:7D5hQQZXK33EpJdn1zdLch,Missing You,Phương Ly,55,['v-pop'],Missing You,54,0.678,0.402,2,-10.757,1,0.0635,0.541,2.4e-05,0.095,0.127,105.013,7D5hQQZXK33EpJdn1zdLch,242857,4,2020-08-18,2020-08-18,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1986,spotify:track:3i02vLHwlt14hNJtdXmeM7,Phải Chăng Em Đã Yêu? (feat. RedT),Juky San,36,['v-pop'],Phải Chăng Em Đã Yêu? (feat. RedT),53,0.69,0.615,3,-4.532,1,0.0327,0.409,1.25e-06,0.248,0.371,96.002,3i02vLHwlt14hNJtdXmeM7,190000,4,2021-02-12,2021-02-12,0,0,0,0,0,0,0,0,0,0,0,2021,1.0,0.0
1987,spotify:track:2NEzxeMKW0mk5pr7tcrvs2,Có Chàng Trai Viết Lên Cây,Phan Mạnh Quỳnh,43,"['v-pop', 'vietnamese singer-songwriter']",Mắt Biếc (Original Motion Picture Soundtrack),53,0.34,0.446,0,-9.383,0,0.0479,0.969,0.000454,0.128,0.149,177.284,2NEzxeMKW0mk5pr7tcrvs2,305786,4,2019-12-20,2019-12-20,0,0,0,0,0,0,0,0,0,0,0,2019,1.0,0.0
1988,spotify:track:3LGNVNZeEIUwdzDvnUO73V,Phút Ban Đầu,Vũ.,54,"['indie viet', 'rock viet', 'v-pop', 'vietnamese singer-songwriter']",Phút Ban Đầu,53,0.465,0.0886,1,-13.165,1,0.0393,0.952,0.000121,0.115,0.157,136.092,3LGNVNZeEIUwdzDvnUO73V,243226,4,2013-03-28,2013-03-28,1,0,0,0,0,1,0,0,0,0,0,2013,1.0,0.0
1989,spotify:track:6rhPfrew3JeBBVL4iVMOAt,Hai Triệu Năm,Đen,57,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese trap']",Hai Triệu Năm,53,0.939,0.526,6,-7.323,0,0.281,0.542,1.18e-06,0.102,0.456,102.012,6rhPfrew3JeBBVL4iVMOAt,216472,4,2019-06-22,2019-06-22,0,0,0,0,0,1,1,1,0,0,0,2019,1.0,0.0
1990,spotify:track:2M2nM9t0YQoXMTnFH8AXBu,Đường Một Chiều,Huỳnh Tú,38,['v-pop'],Đường Một Chiều,53,0.464,0.498,3,-6.156,1,0.0327,0.859,0.000345,0.33,0.34,132.606,2M2nM9t0YQoXMTnFH8AXBu,287060,4,2016-10-14,2016-10-14,0,0,0,0,0,0,0,0,0,0,0,2016,1.0,0.0
1991,spotify:track:0QrWEhI9Bb0MHQwfSIHfzL,em bỏ hút thuốc chưa (feat. traitimtrongvang),Bích Phương,44,['v-pop'],tâm trạng tan hơi chậm một chút,52,0.673,0.376,11,-7.886,0,0.0357,0.915,8.32e-05,0.0973,0.414,104.997,0QrWEhI9Bb0MHQwfSIHfzL,216000,4,2020-05-17,2020-05-17,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
1992,spotify:track:3EuOQ0v6LxsNFSf3BF5wrw,Mot Nha,Da LAB,56,"['indie viet', 'v-pop', 'vietnamese hip hop']",Mot Nha,52,0.822,0.684,0,-5.873,1,0.239,0.643,0.0,0.104,0.376,94.016,3EuOQ0v6LxsNFSf3BF5wrw,185643,4,2015-08-17,2015-08-17,0,0,0,0,0,1,0,1,0,0,0,2015,1.0,0.0
1993,spotify:track:2Jaaw8PrdUfPlU6o6tL5dl,Mascara,Chillies,52,"['indie viet', 'v-pop']",Mascara,52,0.652,0.332,2,-10.801,1,0.0293,0.331,0.0,0.116,0.298,113.904,2Jaaw8PrdUfPlU6o6tL5dl,293158,4,2019-12-06,2019-12-06,0,0,0,0,0,1,0,0,0,0,0,2019,1.0,0.0
1994,spotify:track:7wkX67ruxr3x2GFz6vyIX9,Bước Qua Mùa Cô Đơn,Vũ.,54,"['indie viet', 'rock viet', 'v-pop', 'vietnamese singer-songwriter']",Bước Qua Mùa Cô Đơn,53,0.48,0.353,1,-8.391,1,0.0319,0.689,0.000186,0.156,0.319,135.824,7wkX67ruxr3x2GFz6vyIX9,278824,4,2020-12-10,2020-12-10,1,0,0,0,0,1,0,0,0,0,0,2020,1.0,0.0
1995,spotify:track:1ngmtCdEUML0mRRHMyC2jM,Phố Không Em,Thái Đinh,39,"['v-pop', 'vietnamese singer-songwriter']",Phố Không Em,52,0.471,0.14,6,-12.28,1,0.0545,0.948,1.16e-06,0.112,0.364,179.621,1ngmtCdEUML0mRRHMyC2jM,286433,3,2016-02-01,2016-02-01,0,0,0,0,0,0,0,0,0,0,0,2016,1.0,0.0
1996,spotify:track:2gT5LL3uRANxvvmDxaULbQ,Thương Em Là Điều Anh Không Thể Ngờ,Noo Phước Thịnh,43,['v-pop'],Thương Em Là Điều Anh Không Thể Ngờ,52,0.397,0.408,3,-8.758,1,0.0378,0.874,0.0,0.152,0.226,123.221,2gT5LL3uRANxvvmDxaULbQ,308459,4,2018-12-18,2018-12-18,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
1997,spotify:track:0YRtuiIMa3FM3LywGlJIii,Buông Đôi Tay Nhau Ra,Sơn Tùng M-TP,55,"['v-pop', 'vietnamese idol pop', 'vietnamese melodic rap']",m-tp M-TP,53,0.705,0.72,8,-7.135,0,0.0291,0.639,0.513,0.108,0.634,110.96,0YRtuiIMa3FM3LywGlJIii,227492,4,2017-04-01,2017-04-01,0,0,0,0,0,0,0,0,0,0,0,2017,1.0,1.0
1998,spotify:track:1Gu3moX7qQp4t2jk6kJ0C6,Cũng Đành Thôi,Đức Phúc,47,['v-pop'],Cũng Đành Thôi,51,0.5,0.485,7,-6.876,1,0.0264,0.537,0.0,0.103,0.339,143.997,1Gu3moX7qQp4t2jk6kJ0C6,272953,4,2016-01-01,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,2016,1.0,0.0
1999,spotify:track:0Bk064jKjWtfdOD8UkcImR,Và Thế Là Hết,Chillies,52,"['indie viet', 'v-pop']",Và Thế Là Hết,51,0.544,0.307,1,-10.531,1,0.0263,0.814,0.0,0.113,0.329,149.877,0Bk064jKjWtfdOD8UkcImR,291651,3,2018-12-24,2018-12-24,0,0,0,0,0,1,0,0,0,0,0,2018,1.0,0.0
2000,spotify:track:3ckraK42KnTt0Mk0b8pmA2,Đâu Cần Một Bài Ca Tình Yêu,Tiên Tiên,43,"['v-pop', 'vietnamese singer-songwriter']",Đâu Cần Một Bài Ca Tình Yêu,51,0.524,0.663,11,-5.473,1,0.0729,0.692,8.54e-05,0.0824,0.568,93.381,3ckraK42KnTt0Mk0b8pmA2,195514,4,2019-09-19,2019-09-19,0,0,0,0,0,0,0,0,0,0,0,2019,1.0,0.0
2001,spotify:track:7J6QwtYXu7MyCvGWV6Bwfd,Hôm Nay Tôi Buồn,Phùng Khánh Linh,36,['v-pop'],Hôm Nay Tôi Buồn,51,0.478,0.359,0,-8.897,1,0.0286,0.853,1.06e-06,0.106,0.216,133.756,7J6QwtYXu7MyCvGWV6Bwfd,275845,4,2020-01-01,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
2002,spotify:track:0piLGIj0C7RR4B2gowEqmO,Kho Ve Nu Cuoi,Đạt G,46,"['v-pop', 'vietnamese hip hop']",Kho Ve Nu Cuoi,50,0.458,0.332,1,-10.249,0,0.0309,0.73,0.0,0.101,0.263,130.214,0piLGIj0C7RR4B2gowEqmO,332308,4,2019-09-17,2019-09-17,0,0,0,0,0,0,0,1,0,0,0,2019,1.0,0.0
2003,spotify:track:16YX7SfThwFHdSYYWO6VaL,Một Cú Lừa,Bích Phương,44,['v-pop'],tâm trạng tan hơi chậm một chút,50,0.737,0.707,2,-3.318,0,0.0386,0.277,0.305,0.0881,0.196,114.972,16YX7SfThwFHdSYYWO6VaL,208696,4,2020-05-17,2020-05-17,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
2004,spotify:track:6Ccb3cFj64fgEWFikrwZdk,"Ngày Chưa Giông Bão (Theme Song From ""Người Bất Tử"")",Bùi Lan Hương,35,['v-pop'],"Ngày Chưa Giông Bão (Theme Song From ""Người Bất Tử"")",50,0.412,0.335,7,-11.271,0,0.0504,0.877,3.43e-05,0.112,0.565,144.845,6Ccb3cFj64fgEWFikrwZdk,212000,4,2018-10-18,2018-10-18,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
2005,spotify:track:1SJnS1Qv4CqMB74OSsLMi9,Phía Sau Em,Kay Trần,34,"['v-pop', 'vietnamese hip hop']",Phía Sau Em,50,0.781,0.522,3,-6.568,0,0.0371,0.825,1.95e-05,0.0975,0.421,127.065,1SJnS1Qv4CqMB74OSsLMi9,225123,4,2015-11-20,2015-11-20,0,0,0,0,0,0,0,1,0,0,0,2015,1.0,0.0
2006,spotify:track:2sosVt8Ky9xIT7ZSBYjI59,Dấu Mưa,Trung Quân,47,['v-pop'],Dấu Mưa,50,0.662,0.266,2,-7.556,1,0.0309,0.862,0.0,0.0867,0.298,84.928,2sosVt8Ky9xIT7ZSBYjI59,260094,4,2013-10-25,2013-10-25,0,0,0,0,0,0,0,0,0,0,0,2013,1.0,0.0
